Date,Adj Close,Close,High,Low,Open,Volume
,AMAT,AMAT,AMAT,AMAT,AMAT,AMAT
2025-01-02,162.0437774658203,163.8699951171875,166.7100067138672,162.8300018310547,164.47000122070312,4164600
2025-01-03,168.16481018066406,170.05999755859375,170.4199981689453,164.77000427246094,165.3800048828125,5719800
2025-01-06,175.5021209716797,177.47999572753906,180.3800048828125,174.86000061035156,174.97999572753906,8475500
2025-01-07,175.8383331298828,177.82000732421875,181.83999633789062,176.39999389648438,180.07000732421875,7332100
2025-01-08,175.017578125,176.99000549316406,178.1699981689453,174.83999633789062,177.75,4581700
2025-01-10,169.73709106445312,171.64999389648438,174.72000122070312,169.50999450683594,174.72000122070312,6325300
2025-01-13,168.95590209960938,170.86000061035156,171.61000061035156,167.72999572753906,169.10000610351562,5465800
2025-01-14,171.7147979736328,173.64999389648438,173.6999969482422,170.32000732421875,171.86000061035156,3842100
2025-01-15,176.39208984375,178.3800048828125,179.50999450683594,175.8800048828125,176.75,5908600
2025-01-16,184.40182495117188,186.47999572753906,191.7100067138672,183.00999450683594,185.8000030517578,10825400
2025-01-17,189.90972900390625,192.0500030517578,193.16000366210938,188.7899932861328,193.0,8115100
2025-01-21,190.72061157226562,192.8699951171875,195.22000122070312,190.82000732421875,194.74000549316406,7959100
2025-01-22,193.33119201660156,195.50999450683594,200.5500030517578,195.3300018310547,196.8300018310547,7288600
2025-01-23,188.57481384277344,190.6999969482422,191.1999969482422,187.7899932861328,190.1300048828125,6307300
2025-01-24,184.66880798339844,186.75,191.27999877929688,185.61000061035156,190.88999938964844,6088400
2025-01-27,172.6245574951172,174.57000732421875,179.55999755859375,170.4199981689453,179.5500030517578,12150200
2025-01-28,170.92372131347656,172.85000610351562,174.8300018310547,170.0,173.75,7360500
2025-01-29,173.32664489746094,175.27999877929688,180.2100067138672,173.77999877929688,180.0,5679900
2025-01-30,179.69488525390625,181.72000122070312,183.27000427246094,177.4600067138672,179.39999389648438,6013800
2025-01-31,178.34014892578125,180.35000610351562,186.44000244140625,180.05999755859375,182.58999633789062,5898400
2025-02-03,176.80740356445312,178.8000030517578,180.25,174.24000549316406,175.32000732421875,5321300
2025-02-04,176.57008361816406,178.55999755859375,179.3000030517578,175.4499969482422,175.47000122070312,4687100
2025-02-05,178.6565704345703,180.6699981689453,181.00999450683594,175.27999877929688,176.72999572753906,3958500
2025-02-06,180.7628173828125,182.8000030517578,183.0800018310547,178.55999755859375,179.61000061035156,4479100
2025-02-07,177.99403381347656,180.0,183.5399932861328,178.72999572753906,183.13999938964844,4992000
2025-02-10,181.61326599121094,183.66000366210938,184.02999877929688,181.4199981689453,182.86000061035156,5744100
2025-02-11,181.1583709716797,183.1999969482422,183.5800018310547,181.08999633789062,181.8000030517578,3913300
2025-02-12,178.87413024902344,180.88999938964844,181.52999877929688,178.2899932861328,179.4199981689453,6640800
2025-02-13,182.21646118164062,184.27000427246094,184.52000427246094,179.6199951171875,180.30999755859375,10302000
2025-02-14,167.31439208984375,169.1999969482422,176.0,168.61000061035156,174.83999633789062,12452800
2025-02-18,170.08319091796875,172.0,173.75999450683594,169.10000610351562,171.7899932861328,10704900
2025-02-19,172.1202392578125,174.05999755859375,174.89999389648438,171.1300048828125,172.30999755859375,5797000
2025-02-20,174.44940185546875,176.00999450683594,178.3699951171875,174.5,175.13999938964844,6687300
2025-02-21,170.4551239013672,171.97999572753906,176.25,170.60000610351562,176.1300048828125,7365400
2025-02-24,167.07537841796875,168.57000732421875,175.22999572753906,168.33999633789062,173.77000427246094,7126200
2025-02-25,164.0722198486328,165.5399932861328,169.67999267578125,164.4499969482422,168.1199951171875,8570300
2025-02-26,167.01588439941406,168.50999450683594,170.25,166.4199981689453,167.3800048828125,5048500
2025-02-27,155.25112915039062,156.63999938964844,170.57000732421875,156.3800048828125,170.25,9543600
2025-02-28,156.66847229003906,158.07000732421875,160.0500030517578,153.9499969482422,157.2899932861328,9427600
2025-03-03,150.78115844726562,152.1300048828125,160.32000732421875,150.6699981689453,159.72999572753906,9259100
2025-03-04,151.5145721435547,152.8699951171875,156.22999572753906,149.5500030517578,153.05999755859375,8538600
2025-03-05,153.94285583496094,155.32000732421875,155.8699951171875,150.0,153.13999938964844,5860000
2025-03-06,150.1963653564453,151.5399932861328,154.0500030517578,149.60000610351562,151.5399932861328,6967800
2025-03-07,154.29965209960938,155.67999267578125,156.35000610351562,150.19000244140625,151.4600067138672,5537800
2025-03-10,148.66009521484375,149.99000549316406,154.4499969482422,147.8800048828125,152.4199981689453,8008400
2025-03-11,145.6867218017578,146.99000549316406,150.50999450683594,145.3699951171875,148.97000122070312,7739900
2025-03-12,147.73834228515625,149.05999755859375,151.72000122070312,148.44000244140625,151.72000122070312,8482200
