Date,Adj Close,Close,High,Low,Open,Volume
,HIG,HIG,HIG,HIG,HIG,HIG
2025-01-02,107.22931671142578,109.04000091552734,110.27999877929688,108.63999938964844,110.0,1332200
2025-01-03,107.68167114257812,109.5,110.19000244140625,108.58000183105469,110.0,941700
2025-01-06,106.84579467773438,108.6500015258789,110.80000305175781,108.3499984741211,110.02999877929688,1642200
2025-01-07,107.20963287353516,109.0199966430664,110.5,108.66000366210938,108.66000366210938,1158400
2025-01-08,107.6030044555664,109.41999816894531,109.5199966430664,107.86000061035156,108.87000274658203,1229100
2025-01-10,104.54464721679688,106.30999755859375,108.31999969482422,104.93000030517578,107.20999908447266,2819000
2025-01-13,105.69522094726562,107.4800033569336,107.62999725341797,105.55000305175781,105.66000366210938,1740000
2025-01-14,107.57350158691406,109.38999938964844,109.45999908447266,107.06999969482422,107.52999877929688,1786800
2025-01-15,109.38294219970703,111.2300033569336,111.69000244140625,110.55000305175781,111.20999908447266,1161200
2025-01-16,110.60235595703125,112.47000122070312,112.87000274658203,111.20999908447266,111.20999908447266,1268400
2025-01-17,110.07132720947266,111.93000030517578,113.41000366210938,111.87000274658203,112.62000274658203,1211300
2025-01-21,110.13031768798828,111.98999786376953,113.26000213623047,111.55000305175781,112.27999877929688,2079100
2025-01-22,109.70746612548828,111.55999755859375,113.69999694824219,111.45999908447266,113.25,1810700
2025-01-23,109.04859924316406,110.88999938964844,111.72000122070312,110.20999908447266,111.0999984741211,1667300
2025-01-24,109.63862609863281,111.48999786376953,111.66000366210938,110.55000305175781,111.0199966430664,1404800
2025-01-27,112.51998138427734,114.41999816894531,114.45999908447266,112.29000091552734,112.29000091552734,1328900
2025-01-28,111.53658294677734,113.41999816894531,114.8499984741211,112.8499984741211,114.41999816894531,1607300
2025-01-29,111.6152572631836,113.5,114.88999938964844,112.79000091552734,112.79000091552734,1299800
2025-01-30,112.36264038085938,114.26000213623047,114.6500015258789,113.25,114.30000305175781,1546000
2025-01-31,109.6976318359375,111.55000305175781,111.62999725341797,105.9800033569336,105.9800033569336,4019200
2025-02-03,110.4351806640625,112.30000305175781,112.63999938964844,109.30000305175781,110.44999694824219,3053300
2025-02-04,110.11066436767578,111.97000122070312,113.27999877929688,111.52999877929688,112.16000366210938,2190400
2025-02-05,111.72342681884766,113.61000061035156,113.6500015258789,112.13999938964844,112.76000213623047,1851800
2025-02-06,111.59558868408203,113.4800033569336,114.41999816894531,112.55000305175781,114.41999816894531,1280400
