Open_Breakout_20d,Samples,Target_Before_Stop_5d_Rate,Target_Hit_5d_Rate,Median_Forward_Drawdown
False,17803,0.47733528057069036,0.680784137504915,-0.023106524931972627
True,1337,0.4667165295437547,0.6768885564697082,-0.021395464106171547
